H1,H2,H3,H4,H5,target
1.889,1.0090000000000001,0.479,0.366,-0.179,1
0.084,0.41,0.8270000000000001,0.6709999999999999,0.478,1
0.071,0.312,0.521,0.439,0.42200000000000004,1
0.124,0.39799999999999996,0.43200000000000005,1.031,0.0,1
0.318,0.67,0.619,1.042,1.099,1
0.187,0.7440000000000001,0.868,1.26,-0.578,1
0.983,1.1079999999999999,0.327,-0.08199999999999999,0.062,1
0.12,0.38,0.413,0.997,0.0,1
0.33899999999999997,0.9329999999999999,1.327,-0.33399999999999996,-0.19399999999999998,1
0.593,2.307,0.632,0.37799999999999995,0.0,1
0.486,2.345,1.508,0.674,0.0,1
0.258,1.379,1.885,0.799,0.0,1
1.203,1.859,0.47600000000000003,0.6409999999999999,0.6659999999999999,1
0.085,0.387,0.6609999999999999,0.6,-0.456,1
0.509,0.39899999999999997,0.665,-0.156,0.0,1
1.204,1.859,0.475,0.6409999999999999,0.6659999999999999,1
0.245,2.017,1.6869999999999998,0.99,0.0,1
0.059000000000000004,0.251,0.38799999999999996,0.535,0.0,1
0.435,2.454,1.028,0.507,-0.295,1
0.273,2.0180000000000002,1.768,0.6970000000000001,0.0,1
0.22,1.327,1.2770000000000001,-0.376,-0.23600000000000002,1
0.9470000000000001,1.114,0.33299999999999996,-0.10099999999999999,0.07200000000000001,1
0.584,2.299,0.586,0.344,-0.14400000000000002,1
0.079,0.355,0.635,0.519,-0.39,1
0.092,0.47600000000000003,0.321,0.505,0.998,1
1.239,1.892,0.585,0.715,0.741,1
1.239,1.892,0.585,0.715,0.742,1
1.528,0.54,0.179,0.149,0.07,1
1.6540000000000001,1.517,0.68,0.716,0.826,1
0.044000000000000004,0.301,0.313,0.45899999999999996,-0.43,1
1.6540000000000001,1.518,0.68,0.716,0.826,1
0.195,1.18,1.3630000000000002,-0.373,-0.152,1
1.796,0.858,0.313,0.18899999999999997,-0.131,1
0.131,0.48200000000000004,0.48200000000000004,0.9159999999999999,0.899,1
0.125,0.446,0.441,1.127,0.0,1
1.8430000000000002,1.023,0.369,0.204,-0.13699999999999998,1
0.16699999999999998,0.364,0.556,0.324,0.804,1
1.8359999999999999,0.925,0.33899999999999997,0.195,-0.13699999999999998,1
0.27899999999999997,0.985,1.6340000000000001,0.77,-0.38799999999999996,1
0.11599999999999999,0.39899999999999997,0.49,1.139,0.0,1
0.435,2.408,1.4769999999999999,0.701,0.0,1
0.42700000000000005,1.5430000000000001,0.5760000000000001,-0.193,-0.12300000000000001,1
0.095,0.496,0.32899999999999996,0.523,1.063,1
1.177,2.2119999999999997,1.194,0.66,-0.401,1
0.076,0.256,0.23199999999999998,0.389,-0.342,1
0.6990000000000001,2.295,0.67,0.40299999999999997,-0.391,1
0.062,0.23,0.244,0.579,0.0,1
1.379,1.73,0.37,0.171,-0.07400000000000001,1
1.5930000000000002,0.5770000000000001,0.174,0.153,0.075,1
1.594,0.578,0.174,0.153,0.075,1
0.207,0.7290000000000001,1.062,1.4480000000000002,-0.469,1
0.076,0.254,0.22899999999999998,0.38299999999999995,-0.375,1
0.308,0.943,1.3519999999999999,-0.387,-0.23399999999999999,1
0.091,0.44299999999999995,0.42700000000000005,0.738,-0.721,1
0.9,1.3719999999999999,0.327,-0.1,-0.067,1
0.223,1.357,1.34,-0.37200000000000005,-0.23800000000000002,1
0.261,0.593,1.21,1.203,0.0,1
0.268,1.3519999999999999,1.035,-0.332,0.217,1
1.1079999999999999,1.182,0.35,-0.091,0.077,1
0.513,1.105,1.385,-0.358,0.257,1
0.456,2.494,1.208,0.836,0.0,1
1.945,1.2209999999999999,1.189,1.071,-0.285,1
0.36700000000000005,2.32,0.7170000000000001,0.539,-0.42700000000000005,1
0.612,2.418,0.909,0.425,0.225,1
0.985,1.104,1.78,0.679,-0.27699999999999997,1
1.46,0.7959999999999999,0.449,-0.114,-0.066,1
0.614,2.4819999999999998,1.234,0.5529999999999999,-0.184,1
0.38299999999999995,2.201,1.6909999999999998,0.7390000000000001,-0.34700000000000003,1
0.132,0.436,0.501,0.961,0.8809999999999999,1
0.095,0.413,0.818,1.258,0.0,1
0.132,0.489,1.0979999999999999,0.915,0.0,1
0.36700000000000005,1.526,1.57,1.01,1.05,1
2.039,1.226,0.508,0.35,-0.135,1
0.252,1.357,0.976,-0.331,0.21600000000000003,1
0.281,2.246,0.648,0.255,0.281,1
0.053,0.203,0.19399999999999998,0.483,0.0,1
0.865,1.165,1.29,-0.395,-0.22,1
0.9440000000000001,1.258,0.308,-0.109,0.07200000000000001,1
0.188,0.75,0.797,1.287,-0.606,1
0.38,1.585,0.644,-0.244,-0.128,1
0.40399999999999997,1.193,1.848,1.005,0.0,1
0.624,2.416,0.755,0.39899999999999997,-0.297,1
0.688,1.433,0.86,-0.289,0.16899999999999998,1
0.235,0.527,0.381,0.925,0.9490000000000001,1
0.526,2.483,1.42,0.622,0.0,1
1.565,0.867,1.2990000000000002,1.041,0.5589999999999999,1
0.12300000000000001,0.726,0.7070000000000001,1.575,0.0,1
0.371,2.428,0.809,0.35700000000000004,0.204,1
1.089,2.187,1.117,0.5720000000000001,0.85,1
1.567,0.867,1.3,1.041,0.5589999999999999,1
0.539,2.531,1.08,0.524,-0.193,1
0.205,0.6729999999999999,1.165,1.399,-0.4,1
0.35600000000000004,1.5030000000000001,1.271,-0.396,-0.193,1
0.598,2.3890000000000002,0.797,0.305,0.19,1
0.41600000000000004,1.689,0.7559999999999999,-0.252,-0.145,1
0.245,0.569,0.456,0.971,1.058,1
0.816,1.456,0.507,-0.18899999999999997,0.0,1
0.1,0.405,0.58,0.8490000000000001,0.9390000000000001,1
0.316,1.385,1.3419999999999999,-0.401,-0.204,1
0.34700000000000003,2.408,0.624,0.34700000000000003,-0.311,1
0.17300000000000001,0.375,0.527,-0.324,0.0,1
2.074,1.149,0.493,0.33899999999999997,-0.134,1
0.106,0.45799999999999996,0.9309999999999999,0.0,0.0,1
2.035,1.325,0.513,0.373,-0.135,1
0.42100000000000004,1.589,0.578,-0.226,-0.113,1
2.036,1.325,0.513,0.373,-0.135,1
0.18899999999999997,1.169,1.42,-0.406,0.0,1
0.996,1.2830000000000001,0.315,-0.10800000000000001,0.078,1
0.10800000000000001,0.753,0.402,0.723,1.2930000000000001,1
0.284,1.945,1.864,0.609,0.0,1
1.508,1.605,0.657,0.8009999999999999,0.9420000000000001,1
1.508,1.6059999999999999,0.657,0.8009999999999999,0.9420000000000001,1
0.366,1.494,1.248,-0.413,-0.182,1
0.679,2.033,1.022,1.162,-0.43200000000000005,1
0.5870000000000001,1.028,1.768,0.56,-0.322,1
1.338,1.555,0.496,0.517,1.038,1
1.338,1.555,0.496,0.516,1.038,1
1.841,0.9109999999999999,0.342,0.19899999999999998,-0.32299999999999995,1
0.56,2.372,0.7509999999999999,0.278,0.19899999999999998,1
-0.7120000000000001,0.483,0.166,0.14800000000000002,-0.08199999999999999,1
0.687,2.34,0.6409999999999999,0.40399999999999997,-0.406,1
0.424,2.375,1.004,0.523,0.792,1
0.166,0.35700000000000004,0.534,-0.32,0.0,1
0.424,2.48,1.386,0.38799999999999996,-0.19399999999999998,1
1.018,0.77,-0.12,0.075,0.081,1
0.239,0.547,0.397,0.904,1.064,1
1.854,0.9059999999999999,0.33899999999999997,0.2,-0.32,1
0.11,0.42100000000000004,0.735,-0.265,0.0,1
1.101,0.7170000000000001,-0.10099999999999999,0.068,-0.068,1
0.228,1.354,1.264,-0.39,0.24600000000000002,1
1.902,0.9109999999999999,0.354,0.18899999999999997,-0.293,1
1.204,0.779,0.25,-0.105,0.122,1
0.35700000000000004,1.663,0.541,-0.196,-0.11900000000000001,1
0.159,1.123,1.3769999999999998,-0.45899999999999996,-0.17800000000000002,1
1.565,0.495,0.12300000000000001,0.11,-0.18,1
1.084,1.32,0.354,-0.113,0.077,1
0.87,1.801,0.956,-0.251,-0.156,1
1.6,0.524,0.135,0.129,-0.2,1
1.6669999999999998,0.772,0.16,0.12300000000000001,0.08900000000000001,1
0.713,2.0340000000000003,1.0,1.202,-0.379,1
0.96,0.7120000000000001,-0.14300000000000002,0.091,-0.061,1
1.129,2.213,0.816,0.65,-0.436,1
0.66,1.695,0.99,-0.264,0.15,1
0.20600000000000002,1.328,1.4,-0.406,0.0,1
0.18899999999999997,1.314,1.156,-0.469,0.0,1
0.259,1.413,0.988,-0.348,0.24600000000000002,1
0.5379999999999999,1.064,1.516,-0.309,0.187,1
0.573,0.92,1.713,0.78,0.48700000000000004,1
0.409,1.351,1.97,0.873,-0.322,1
0.114,0.5539999999999999,1.26,0.965,0.0,1
1.893,0.46399999999999997,0.43,0.257,0.292,1
0.177,1.2409999999999999,1.328,-0.47200000000000003,-0.209,1
1.8940000000000001,0.46299999999999997,0.43,0.257,0.292,1
0.64,2.521,1.073,0.387,-0.215,1
0.9179999999999999,0.758,-0.161,0.075,-0.044000000000000004,1
0.912,0.861,-0.159,0.078,0.107,1
1.786,1.517,0.39399999999999996,0.182,-0.125,1
0.10300000000000001,0.45899999999999996,0.986,0.0,0.0,1
0.38299999999999995,1.686,0.65,-0.256,-0.17,1
1.483,1.798,0.6659999999999999,0.92,0.706,1
0.07200000000000001,0.265,0.359,1.0070000000000001,0.0,1
1.483,1.798,0.6659999999999999,0.9209999999999999,0.7070000000000001,1
-0.054000000000000006,0.384,0.379,0.525,-0.853,1
1.611,2.175,1.114,0.5479999999999999,-0.153,1
0.134,0.33399999999999996,0.428,1.189,0.0,1
1.103,0.789,-0.12300000000000001,0.075,-0.059000000000000004,1
0.10400000000000001,0.508,1.077,0.0,0.0,1
1.057,0.866,-0.132,0.073,0.076,1
0.418,2.138,1.839,0.7070000000000001,-0.337,1
0.275,1.133,1.375,-0.478,0.0,1
1.11,0.7290000000000001,-0.13,0.08900000000000001,0.094,1
1.839,0.735,0.20800000000000002,0.14300000000000002,-0.075,1
0.151,0.5770000000000001,1.3019999999999998,1.1159999999999999,0.0,1
2.043,1.455,0.504,0.39399999999999996,-0.131,1
0.435,2.563,1.044,0.741,0.0,1
1.04,0.784,-0.154,0.067,0.0,1
0.29600000000000004,1.004,1.78,0.807,-0.361,1
0.633,1.69,0.465,-0.174,-0.106,1
0.716,1.75,0.852,-0.226,0.132,1
0.128,0.598,1.368,0.634,0.0,1
0.41600000000000004,0.39899999999999997,0.9329999999999999,1.1079999999999999,0.775,1
0.061,0.22399999999999998,0.131,-0.207,0.0,1
0.436,2.5610000000000004,1.097,0.802,0.0,1
1.6340000000000001,0.493,0.12,0.122,-0.17300000000000001,1
-0.251,1.135,1.1159999999999999,-0.517,-0.27399999999999997,1
0.098,0.526,1.126,0.0,0.0,1
1.162,0.769,-0.121,0.094,-0.051,1
0.34600000000000003,0.9420000000000001,1.713,0.897,0.552,1
0.231,1.3019999999999998,1.354,-0.474,-0.239,1
0.262,0.7290000000000001,0.8390000000000001,1.7280000000000002,0.0,1
2.181,1.505,0.892,0.698,-0.204,1
1.636,2.166,1.094,0.594,-0.172,1
0.978,1.5390000000000001,0.5670000000000001,-0.17800000000000002,0.141,1
1.121,0.72,-0.142,0.08800000000000001,0.091,1
1.083,0.7609999999999999,-0.153,0.076,0.055,1
0.517,2.602,1.078,0.534,-0.177,1
-0.784,0.627,0.475,-0.183,-0.185,1
1.3780000000000001,1.088,0.484,-0.126,0.22899999999999998,1
0.324,1.31,0.96,-0.298,0.532,1
1.084,0.767,-0.153,0.078,0.079,1
0.147,0.789,0.396,0.672,-0.934,1
0.106,0.318,0.536,-0.195,-0.435,1
0.555,2.557,1.385,0.578,0.0,1
0.424,0.428,1.041,1.114,0.792,1
1.601,2.2,1.09,0.5760000000000001,-0.168,1
0.708,0.435,0.905,-0.27,-0.098,1
1.601,0.836,0.433,-0.131,-0.055,1
1.8219999999999998,0.767,0.195,0.149,0.099,1
0.14800000000000002,0.495,1.125,0.907,0.82,1
0.094,0.342,0.561,-0.223,-0.46,1
0.121,0.635,0.584,1.534,0.0,1
1.821,1.432,0.518,0.34299999999999997,0.6509999999999999,1
0.44299999999999995,2.273,1.764,0.6970000000000001,-0.297,1
0.195,1.204,1.4969999999999999,-0.43200000000000005,0.0,1
0.5479999999999999,2.5810000000000004,0.9570000000000001,0.479,-0.201,1
1.1340000000000001,0.882,-0.142,0.07,0.078,1
1.896,0.648,0.207,0.138,-0.07200000000000001,1
2.254,1.4909999999999999,0.895,0.624,-0.185,1
0.128,0.5,0.428,1.026,1.031,1
0.47200000000000003,2.3209999999999997,1.722,0.716,-0.3,1
0.7240000000000001,2.437,0.685,0.39799999999999996,-0.373,1
0.109,0.593,1.242,1.1179999999999999,-0.446,1
0.643,2.529,0.955,0.423,0.218,1
0.6990000000000001,1.7519999999999998,1.249,-0.341,0.0,1
0.9279999999999999,1.8659999999999999,1.028,-0.282,-0.136,1
1.645,0.996,0.502,-0.13699999999999998,-0.052000000000000005,1
-0.16399999999999998,1.49,1.931,0.6990000000000001,0.0,1
0.442,2.568,0.851,0.469,-0.275,1
0.1,0.28,0.501,-0.18600000000000003,0.529,1
1.903,0.797,0.21100000000000002,0.146,-0.076,1
1.26,0.695,-0.122,0.11199999999999999,0.109,1
1.128,0.804,-0.156,0.109,0.0,1
1.402,1.426,0.47200000000000003,-0.145,-0.08800000000000001,1
0.125,0.311,0.46799999999999997,0.623,-0.857,1
0.9359999999999999,2.239,0.778,1.064,0.41100000000000003,1
0.109,0.381,0.6559999999999999,-0.263,-0.478,1
1.869,0.81,0.20600000000000002,0.153,0.105,1
0.17,0.581,1.3630000000000002,1.124,0.0,1
0.33899999999999997,1.547,1.298,-0.44299999999999995,0.0,1
2.026,1.041,0.429,0.522,0.615,1
0.7490000000000001,2.044,0.938,1.239,-0.376,1
1.258,0.737,-0.127,0.091,0.065,1
0.6859999999999999,1.876,1.048,-0.326,-0.158,1
0.133,0.503,1.141,0.981,0.826,1
0.6509999999999999,2.5269999999999997,0.904,0.336,0.0,1
2.168,1.537,0.8420000000000001,0.7090000000000001,-0.195,1
0.405,2.204,0.8640000000000001,0.48200000000000004,1.072,1
-0.201,1.0859999999999999,0.823,-0.40299999999999997,0.201,1
1.8019999999999998,0.855,1.3530000000000002,0.851,0.525,1
0.223,1.5330000000000001,2.011,0.902,0.0,1
1.801,0.853,1.3530000000000002,0.85,0.525,1
0.794,1.828,0.782,-0.201,0.12,1
0.657,1.7630000000000001,0.499,-0.17300000000000001,0.0,1
0.385,1.242,0.828,-0.34,0.466,1
0.278,0.632,1.103,1.443,-0.624,1
0.129,0.355,0.7240000000000001,1.469,0.0,1
0.568,0.892,1.6980000000000002,0.848,-0.513,1
1.796,0.6,0.135,0.21100000000000002,-0.14400000000000002,1
0.642,2.501,0.7390000000000001,0.526,-0.19899999999999998,1
1.2819999999999998,0.7190000000000001,-0.128,0.11699999999999999,0.115,1
0.539,2.612,0.9640000000000001,0.511,-0.192,1
0.218,1.432,1.361,-0.408,0.337,1
1.8359999999999999,0.7509999999999999,0.152,0.134,-0.158,1
1.824,0.597,0.17300000000000001,0.11699999999999999,0.121,1
0.254,2.0069999999999997,1.015,0.607,1.433,1
0.138,0.34,0.451,1.308,0.0,1
1.859,0.81,0.183,0.158,0.16,1
1.585,0.40700000000000003,0.231,-0.081,-0.049,1
0.9420000000000001,0.966,-0.214,0.107,0.11599999999999999,1
1.825,0.588,0.146,0.207,-0.12300000000000001,1
0.354,1.7690000000000001,0.552,-0.23600000000000002,-0.115,1
0.136,0.344,0.534,0.508,1.165,1
0.705,1.796,1.078,-0.28600000000000003,0.215,1
0.5710000000000001,1.806,1.29,-0.37,-0.155,1
1.801,0.525,0.163,0.23600000000000002,-0.124,1
0.318,1.72,1.3730000000000002,-0.39,-0.23800000000000002,1
0.29,0.831,1.73,0.87,0.0,1
0.257,0.5770000000000001,0.638,1.253,1.175,1
1.642,1.196,0.419,-0.14800000000000002,-0.41600000000000004,1
0.6409999999999999,1.983,0.845,-0.23800000000000002,-0.12300000000000001,1
0.8140000000000001,2.4930000000000003,0.816,0.301,-0.159,1
1.3119999999999998,1.38,0.337,-0.154,-0.075,1
1.871,0.7879999999999999,0.16,0.133,-0.159,1
0.24,1.023,1.3459999999999999,-0.557,-0.534,1
0.253,1.317,1.506,-0.45399999999999996,-0.214,1
0.47200000000000003,0.956,1.5830000000000002,-0.35600000000000004,-0.17300000000000001,1
0.266,2.5839999999999996,0.7390000000000001,0.408,-0.14300000000000002,1
0.32799999999999996,1.107,1.964,0.7759999999999999,-0.247,1
1.5119999999999998,2.0580000000000003,0.5670000000000001,0.6679999999999999,0.48700000000000004,1
0.344,1.5030000000000001,0.948,-0.319,0.45899999999999996,1
0.5589999999999999,2.521,1.5090000000000001,0.648,-0.272,1
0.156,1.135,1.541,-0.44799999999999995,-0.214,1
0.466,2.279,1.825,0.778,-0.253,1
0.598,1.798,0.479,-0.177,0.0,1
2.041,0.9059999999999999,0.385,0.27899999999999997,0.474,1
1.8980000000000001,0.6509999999999999,0.157,0.203,-0.124,1
0.524,2.625,0.9309999999999999,0.48100000000000004,-0.19399999999999998,1
0.385,2.497,0.684,0.532,-0.406,1
0.129,0.556,1.314,0.9279999999999999,-0.413,1
0.435,1.86,0.716,-0.217,0.127,1
0.516,1.952,1.204,-0.345,-0.17600000000000002,1
0.515,1.952,1.204,-0.345,-0.175,1
0.456,1.275,1.554,-0.418,-0.364,1
0.20199999999999999,1.5019999999999998,2.04,0.897,0.0,1
0.359,0.5660000000000001,1.358,0.7190000000000001,0.838,1
1.383,1.3219999999999998,0.348,-0.109,0.14,1
0.33799999999999997,1.216,2.052,0.7290000000000001,-0.23800000000000002,1
0.23199999999999998,1.298,1.482,-0.48200000000000004,-0.259,1
0.149,0.355,0.516,1.416,0.0,1
0.303,1.4069999999999998,1.5230000000000001,-0.434,-0.21600000000000003,1
2.055,1.169,0.301,0.235,-0.066,1
0.48100000000000004,2.58,1.476,0.789,-0.24,1
2.055,1.169,0.301,0.23399999999999999,-0.066,1
0.429,0.815,1.23,1.6909999999999998,-0.496,1
1.936,0.848,0.203,0.154,0.11199999999999999,1
0.14,0.35100000000000003,0.563,0.552,1.222,1
2.056,1.155,0.301,0.22699999999999998,-0.065,1
2.055,1.155,0.3,0.22699999999999998,-0.065,1
1.5530000000000002,1.483,0.6459999999999999,-0.188,-0.11900000000000001,1
0.068,0.272,0.47,1.286,0.0,1
0.198,1.3559999999999999,1.442,-0.491,-0.18100000000000002,1
0.107,0.392,0.376,0.8740000000000001,1.125,1
0.659,1.949,0.779,-0.251,-0.125,1
0.544,1.6869999999999998,0.9329999999999999,-0.294,0.355,1
1.926,0.8109999999999999,0.193,0.162,0.171,1
0.47700000000000004,0.953,1.6159999999999999,-0.33799999999999997,-0.166,1
1.858,0.758,0.135,0.139,-0.177,1
0.675,0.8490000000000001,1.785,0.753,0.385,1
0.9209999999999999,0.872,-0.17800000000000002,-0.08199999999999999,-0.075,1
0.226,0.7040000000000001,0.7190000000000001,1.7409999999999999,0.0,1
0.877,0.813,-0.184,-0.065,0.067,1
-0.084,0.43799999999999994,1.053,0.0,0.0,1
0.853,0.7859999999999999,-0.195,-0.065,0.062,1
1.901,0.502,0.188,0.151,-0.152,1
0.215,0.5489999999999999,1.037,1.732,0.0,1
0.335,1.056,1.936,0.866,-0.264,1
0.086,0.353,0.7240000000000001,1.399,-0.418,1
0.43799999999999994,0.442,1.1640000000000001,1.157,0.813,1
-0.111,0.672,1.4569999999999999,0.993,0.0,1
1.9180000000000001,1.214,0.261,0.114,-0.067,1
2.092,1.178,0.318,0.242,-0.067,1
0.29100000000000004,0.858,1.77,0.8059999999999999,0.509,1
0.185,1.416,2.055,0.872,0.0,1
1.91,0.496,0.188,0.15,-0.149,1
0.303,1.571,1.285,-0.488,0.0,1
0.365,1.607,1.354,-0.462,0.0,1
0.311,1.405,1.5190000000000001,-0.45,-0.255,1
1.158,0.988,-0.19399999999999998,0.094,0.061,1
1.8459999999999999,0.467,0.155,0.114,0.107,1
1.929,0.828,0.17800000000000002,0.163,0.159,1
2.5580000000000003,1.196,1.052,0.485,-0.14300000000000002,1
1.712,1.764,0.375,0.511,0.589,1
0.8170000000000001,1.094,-0.228,0.14300000000000002,-0.098,1
2.537,1.261,0.997,0.523,-0.154,1
0.17800000000000002,1.103,1.556,-0.45799999999999996,0.0,1
0.21899999999999997,2.5639999999999996,0.733,0.34700000000000003,0.22699999999999998,1
0.23800000000000002,1.615,1.22,-0.48700000000000004,0.0,1
1.946,1.19,0.265,0.111,-0.065,1
0.669,2.0469999999999997,0.887,-0.248,-0.124,1
0.469,2.577,1.527,0.7709999999999999,-0.24100000000000002,1
0.511,1.9609999999999999,1.2,-0.342,0.0,1
0.136,0.369,0.726,1.567,0.0,1
0.174,0.619,1.4680000000000002,1.262,0.0,1
0.573,2.555,1.5230000000000001,0.452,-0.19,1
0.7040000000000001,0.966,-0.262,0.146,-0.09699999999999999,1
1.462,1.329,0.322,-0.099,0.11199999999999999,1
0.32299999999999995,1.76,1.3940000000000001,-0.406,-0.24100000000000002,1
1.444,1.3359999999999999,0.326,-0.10400000000000001,0.12,1
0.157,0.6779999999999999,1.5659999999999998,1.131,0.0,1
0.589,0.89,1.7369999999999999,0.9309999999999999,-0.557,1
0.249,1.423,1.518,-0.45899999999999996,-0.233,1
0.126,0.8140000000000001,1.2919999999999998,1.692,0.0,1
0.259,1.389,1.396,-0.523,0.0,1
0.289,0.8320000000000001,1.765,0.835,0.489,1
0.11599999999999999,0.485,0.917,1.673,0.0,1
1.251,0.9440000000000001,-0.18,0.09300000000000001,0.0,1
0.125,0.295,0.45899999999999996,0.62,-0.96,1
0.314,2.164,1.565,0.995,1.038,1
0.076,0.35600000000000004,0.355,0.49700000000000005,1.253,1
0.222,1.521,1.321,-0.514,0.0,1
0.245,0.552,0.581,-0.528,0.0,1
0.8320000000000001,1.744,0.552,-0.203,0.156,1
0.113,0.409,0.382,0.9940000000000001,1.09,1
0.158,0.531,0.9440000000000001,1.5759999999999998,-0.531,1
0.136,0.627,1.501,1.188,0.0,1
0.474,1.041,1.766,1.376,-0.47,1
0.243,1.234,1.436,-0.5539999999999999,-0.275,1
0.37799999999999995,1.7369999999999999,1.078,-0.445,0.0,1
1.952,0.499,0.188,0.151,-0.149,1
1.545,2.072,0.575,0.758,0.423,1
0.067,0.28600000000000003,0.428,-0.45399999999999996,0.0,1
0.41200000000000003,2.62,0.73,0.556,0.0,1
1.538,0.562,-0.08900000000000001,0.084,0.071,1
0.7170000000000001,1.9369999999999998,0.963,-0.257,0.209,1
0.049,0.309,0.337,-0.447,-0.5589999999999999,1
1.943,1.012,0.188,0.151,0.136,1
0.171,1.122,1.58,-0.47,-0.204,1
1.4580000000000002,0.693,-0.129,0.131,0.11800000000000001,1
1.464,0.726,-0.13,0.102,0.091,1
0.6509999999999999,2.023,1.176,-0.344,-0.18,1
0.583,2.523,0.6579999999999999,0.295,0.24600000000000002,1
0.057999999999999996,0.245,0.368,-0.42700000000000005,0.0,1
2.603,1.135,1.02,0.486,-0.139,1
0.6509999999999999,2.655,0.991,0.575,-0.228,1
0.055999999999999994,0.245,0.364,-0.428,0.0,1
1.4140000000000001,1.694,0.626,-0.195,-0.11699999999999999,1
1.942,0.607,0.13699999999999998,0.203,-0.139,1
0.631,2.5980000000000003,0.745,0.409,-0.276,1
0.727,2.657,1.16,0.41700000000000004,-0.19,1
1.472,0.728,-0.13,0.11199999999999999,0.121,1
1.463,1.71,0.626,-0.171,-0.11800000000000001,1
0.688,2.617,1.225,0.483,0.48,1
1.558,0.539,-0.087,0.08,0.062,1
1.9469999999999998,0.99,0.18100000000000002,0.14,0.135,1
0.27899999999999997,1.511,1.188,-0.466,0.327,1
0.369,1.788,1.1340000000000001,-0.44799999999999995,0.0,1
2.131,1.245,0.44799999999999995,0.45,0.6559999999999999,1
0.15,1.138,1.605,-0.456,0.0,1
0.06,0.225,0.11900000000000001,0.264,0.912,1
0.205,0.629,0.904,1.653,-0.46799999999999997,1
0.37200000000000005,1.829,1.163,-0.44,0.0,1
1.4669999999999999,0.76,-0.14,0.107,0.08,1
0.965,1.935,0.8370000000000001,1.3159999999999998,-0.40399999999999997,1
1.909,1.432,0.26,0.129,-0.07400000000000001,1
0.42,0.33299999999999996,0.743,1.17,1.056,1
0.155,0.391,0.628,0.626,1.369,1
0.9740000000000001,1.071,-0.19399999999999998,-0.079,-0.057999999999999996,1
0.376,1.9680000000000002,0.657,-0.275,-0.195,1
0.456,2.315,1.8719999999999999,0.703,-0.293,1
0.976,0.774,-0.182,-0.091,0.111,1
1.493,1.6640000000000001,0.583,-0.175,-0.10400000000000001,1
1.246,1.129,1.964,0.569,0.29100000000000004,1
0.618,2.662,1.031,0.36700000000000005,0.0,1
2.18,1.275,0.45899999999999996,0.42700000000000005,-0.23399999999999999,1
0.184,0.813,1.764,1.109,0.0,1
0.426,0.358,0.775,1.07,1.176,1
0.098,0.335,0.508,1.4780000000000002,0.0,1
0.19,1.045,1.5859999999999999,-0.47600000000000003,0.0,1
-0.363,1.817,1.0070000000000001,-0.358,-0.27899999999999997,1
0.5760000000000001,2.7030000000000003,1.06,0.599,-0.22899999999999998,1
0.629,2.673,1.008,0.40299999999999997,-0.177,1
1.163,1.911,0.643,-0.21100000000000002,-0.20199999999999999,1
0.26899999999999996,1.5219999999999998,1.1440000000000001,-0.469,0.33799999999999997,1
0.096,0.337,0.513,1.485,0.0,1
1.766,1.4569999999999999,0.509,0.27,0.797,1
1.9880000000000002,0.97,0.184,0.141,0.128,1
0.674,2.122,0.877,-0.249,-0.126,1
1.492,0.795,-0.142,0.10800000000000001,0.08199999999999999,1
2.1109999999999998,0.9009999999999999,0.371,0.268,0.515,1
0.22899999999999998,1.112,1.99,1.062,0.0,1
0.409,0.79,1.2429999999999999,1.7469999999999999,-0.517,1
1.6,0.579,-0.091,0.08199999999999999,0.073,1
1.962,1.416,0.268,0.14300000000000002,-0.079,1
0.495,2.6189999999999998,0.691,0.36200000000000004,-0.155,1
1.423,2.4290000000000003,0.9990000000000001,0.5529999999999999,-0.157,1
0.73,2.5269999999999997,0.6809999999999999,0.426,-0.48100000000000004,1
1.347,0.9670000000000001,-0.18600000000000003,0.094,0.0,1
1.2,0.9790000000000001,-0.23199999999999998,0.129,0.10099999999999999,1
0.397,0.91,1.412,-0.616,0.0,1
1.494,0.721,-0.14300000000000002,0.151,0.11199999999999999,1
1.301,2.515,1.07,0.5529999999999999,-0.166,1
0.187,1.129,1.521,-0.565,-0.21,1
1.023,1.0090000000000001,-0.209,-0.085,-0.06,1
2.2030000000000003,1.252,0.462,0.43700000000000006,-0.235,1
0.172,0.662,1.6219999999999999,1.093,0.0,1
2.2030000000000003,1.252,0.461,0.43799999999999994,-0.23399999999999999,1
1.351,2.481,1.044,0.5720000000000001,-0.183,1
0.154,0.52,0.484,-0.534,0.0,1
0.626,2.1390000000000002,1.102,-0.32,-0.16699999999999998,1
0.434,0.381,0.882,0.9840000000000001,1.251,1
0.10800000000000001,0.46399999999999997,1.3019999999999998,1.08,-0.349,1
0.11900000000000001,0.807,1.294,1.7619999999999998,0.0,1
1.55,2.1069999999999998,0.583,0.809,0.41100000000000003,1
0.716,1.208,-0.218,-0.094,-0.05,1
-0.09699999999999999,1.037,1.396,-0.632,-0.307,1
0.061,0.266,0.40299999999999997,0.529,1.194,1
0.297,1.222,1.6119999999999999,-0.49,-0.261,1
2.173,1.297,0.39799999999999996,0.13699999999999998,-0.10099999999999999,1
-0.126,1.2,1.508,-0.545,0.0,1
1.9,0.836,0.33299999999999996,-0.08800000000000001,-0.047,1
0.226,1.272,1.624,-0.461,0.0,1
1.146,1.9980000000000002,0.64,-0.18899999999999997,-0.17800000000000002,1
0.726,2.701,1.131,0.41600000000000004,-0.184,1
0.134,0.6809999999999999,1.6280000000000001,1.01,0.56,1
